ID,stations_name,stations_en_name,area,area_en_name,lon,lat
2279A,谢家集区政府,Xiejiajiquzhengfu,淮南,Huainan,116.8556,32.6028
2280A,八公山区政府,Bagongshanquzhengfu,淮南,Huainan,116.8306,32.6319
2281A,焦岗湖风景区管理处,Jiaoganghufengjingquguanlichu,淮南,Huainan,116.7039,32.625
2282A,监测站,Jiancezhan,淮北,Huaibei,116.8008,33.975
2283A,烈山区政府,Lieshanquzhengfu,淮北,Huaibei,116.8067,33.8997
2284A,职业技术学院,Zhiyejishuxueyuan,淮北,Huaibei,116.7844,33.9461
2285A,市第四中学,Shidisizhongxue,铜陵,Tongling,117.8178,30.9414
2286A,市公路局,Shigongluju,铜陵,Tongling,117.8078,30.9222
2287A,市新民污水厂,Shixinminwushuichang,铜陵,Tongling,117.7806,30.9414
2288A,市第九中学,Shidijiuzhongxue,铜陵,Tongling,117.7442,30.8811
2289A,车站新区,Chezhanxinqu,铜陵,Tongling,117.8561,30.9219
2290A,市职教基地,Shizhijiaojidi,铜陵,Tongling,117.8472,30.9697
2291A,环科院,Huankeyuan,安庆,Anqing,117.0549,30.5103
2292A,马山宾馆,Mashanbinguan,安庆,Anqing,117.0299,30.5159
2293A,联富花园,Lianfuhuayuan,安庆,Anqing,117.0486,30.5489
2294A,安庆大学,Anqingdaxue,安庆,Anqing,116.9894,30.6145
2295A,延安路89号,Yananlu89hao,黄山,Huangshan,118.3057,29.7128
2296A,黄山东路89号,Huangshandonglu89hao,黄山,Huangshan,118.3236,29.7207
2297A,黄山区政府5号楼,Huangshanquzhengfu5haolou,黄山,Huangshan,118.1371,30.2756
2298A,老年大学,Laoniandaxue,滁州,Chuzhou,118.3094,32.3153
2299A,人大宾馆,Rendabinguan,滁州,Chuzhou,118.3244,32.2786
2300A,监测站,Jiancezhan,滁州,Chuzhou,118.3158,32.3061
2301A,市监测站,Shijiancezhan,阜阳,Fuyang,115.8275,32.8928
2302A,市委党校,Shiweidangxiao,阜阳,Fuyang,115.8106,32.8886
2303A,开发区,Kaifaqu,阜阳,Fuyang,115.8556,32.8603
2304A,监测楼,Jiancelou,宿州,Suzhou,116.9765,33.6481
2305A,一中,Yizhong,宿州,Suzhou,116.9677,33.6284
2306A,火车站,Huochezhan,宿州,Suzhou,116.9686,33.6401
2307A,监测大楼,Jiancedalou,六安,Liuan,116.508,31.7371
2308A,皖西学院,Wanxixueyuan,六安,Liuan,116.478,31.7618
2309A,朝阳厂,Chaoyangchang,六安,Liuan,116.5068,31.7797
2310A,开发区,Kaifaqu,六安,Liuan,116.5661,31.7712
2311A,污水处理厂,Wushuichulichang,亳州,Bozhou,115.8067,33.8399
2312A,三国揽胜宫,Sanguolanshenggong,亳州,Bozhou,115.7831,33.8561
2313A,环保大楼,Huanbaodalou,池州,Chizhou,117.4808,30.6414
2314A,池州学院,Chizhouxueyuan,池州,Chizhou,117.4697,30.6617
2315A,平天湖,Pingtianhu,池州,Chizhou,117.4974,30.6539
2316A,鳌峰子站,Aofengzizhan,宣城,Xuancheng,118.7581,30.9447
2317A,敬亭山子站,Jingtingshanzizhan,宣城,Xuancheng,118.7386,30.9742
2318A,开发区子站,Kaifaquzizhan,宣城,Xuancheng,118.7175,30.9431
2319A,荔城区仓后路,Lichengqucanghoulu,莆田,Putian,119.0156,25.442
2320A,莆田市监测站,Putianshijiancezhan,莆田,Putian,119.0018,25.4552
2321A,涵江区六中,Hanjiangquliuzhong,莆田,Putian,119.1117,25.4556
2322A,秀屿区政府,Xiuyuquzhengfu,莆田,Putian,119.1015,25.3214
2323A,东圳水库,Dongzhenshuiku,莆田,Putian,118.981,25.4792
2324A,三钢,Sangang,三明,Sanming,117.6211,26.2625
2325A,三明二中,Sanmingerzhong,三明,Sanming,117.6353,26.2708
2326A,三元区政府,Sanyuanquzhengfu,三明,Sanming,117.6028,26.2378
2327A,洋溪,Yangxi,三明,Sanming,117.7275,26.3108
2331A,茫荡山,Mangdangshan,南平,Nanping,118.0966,26.6761
2332A,南平市监测站,Nanpingshijiancezhan,南平,Nanping,118.1694,26.6383
2333A,南平铝业有限公司,Nanpinglu:yeyouxiangongsi,南平,Nanping,118.1819,26.6514
2334A,南平七中,Nanpingqizhong,南平,Nanping,118.1756,26.6272
2335A,龙岩师专,Longyanshizhuan,龙岩,Longyan,117.0181,25.1174
2336A,龙岩市监测站,Longyanshijiancezhan,龙岩,Longyan,117.0216,25.1035
2337A,闽西职业技术学院,Minxizhiyejishuxueyuan,龙岩,Longyan,117.0256,25.0661
2338A,龙岩学院,Longyanxueyuan,龙岩,Longyan,117.0151,25.0311
2339A,金涵水库,Jinhanshuiku,宁德,Ningde,119.5001,26.6946
2340A,蕉城区农机局,Jiaochengqunongjiju,宁德,Ningde,119.5202,26.6607
2341A,宁德市监测站,Ningdeshijiancezhan,宁德,Ningde,119.5392,26.6611
2342A,王岗中学,Wanggangzhongxue,景德镇,Jingdezhen,117.3097,29.3864
2343A,老干部活动中心,Laoganbuhuodongzhongxin,景德镇,Jingdezhen,117.2111,29.2958
2344A,兽医站,Shouyizhan,景德镇,Jingdezhen,117.1983,29.2786
2345A,台达陶瓷,Taidataoci,景德镇,Jingdezhen,117.1558,29.2647
2346A,陶研所,Taoyansuo,景德镇,Jingdezhen,117.2461,29.2956
2347A,武功山气象站,Wugongshanqixiangzhan,萍乡,Pingxiang,114.0944,27.4948
2348A,中医院,Zhongyiyuan,萍乡,Pingxiang,113.8381,27.6428
2349A,市政府车库,Shizhengfucheku,萍乡,Pingxiang,113.8447,27.6231
2350A,市环保局,Shihuanbaoju,萍乡,Pingxiang,113.8686,27.6442
2351A,安源区政府,Anyuanquzhengfu,萍乡,Pingxiang,113.865,27.6178
2352A,北岗,Beigang,新余,Xinyu,115.0586,27.7758
2353A,飞宇,Feiyu,新余,Xinyu,114.9831,27.8344
2354A,第二水厂,Diershuichang,新余,Xinyu,114.9289,27.8328
2355A,市气象局,Shiqixiangju,新余,Xinyu,114.9314,27.8036
2356A,新钢氧气厂,Xingangyangqichang,新余,Xinyu,114.9119,27.8042
2357A,龙虎山,Longhushan,鹰潭,Yingtan,116.9622,28.095
2358A,新监测站,Xinjiancezhan,鹰潭,Yingtan,117.0564,28.2642
2359A,财苑宾馆,Caiyuanbinguan,鹰潭,Yingtan,117.0281,28.2403
2360A,体育馆,Tiyuguan,鹰潭,Yingtan,117.0222,28.2264
2361A,三川水表,Sanchuanshuibiao,鹰潭,Yingtan,116.9983,28.2169
2362A,通天岩,Tongtianyan,赣州,Ganzhou,114.9064,25.9118
2363A,地委,Diwei,赣州,Ganzhou,114.9367,25.8664
2364A,气象台,Qixiangtai,赣州,Ganzhou,114.9461,25.8481
2365A,市图书馆,Shitushuguan,赣州,Ganzhou,114.9322,25.8333
2366A,华坚鞋城,Huajianxiecheng,赣州,Ganzhou,114.8905,25.8471
2367A,红声器材厂,Hongshengqicaichang,吉安,Jian,114.9817,27.0658
2368A,市森林工业局,Shisenlingongyeju,吉安,Jian,114.9739,27.11
2369A,市环境监测站,Shihuanjingjiancezhan,吉安,Jian,114.99,27.1311
2370A,青原区法院,Qingyuanqufayuan,吉安,Jian,115.0075,27.0983
2371A,槟榔水业,Binlangshuiye,宜春,Yichun,114.3442,27.8036
2372A,市中国银行,Shizhongguoyinxing,宜春,Yichun,114.3806,27.8014
2373A,市石油公司,Shishiyougongsi,宜春,Yichun,114.3953,27.7842
2374A,市气象局,Shiqixiangju,宜春,Yichun,114.3703,27.7914
2375A,市广电局,Shiguangdianju,宜春,Yichun,114.4011,27.8072
2376A,桐源党溪,Tongyuandangxi,抚州,Fuzhou,116.2239,28.0797
2377A,市站,Shizhan,抚州,Fuzhou,116.3553,27.9883
2378A,血防站,Xuefangzhan,抚州,Fuzhou,116.3598,27.9639
2379A,采茶剧团,Caichajutuan,抚州,Fuzhou,116.3574,28.0005
2380A,医学分院,Yixuefenyuan,抚州,Fuzhou,116.385,27.9647
2381A,百草园,Baicaoyuan,上饶,Shangrao,118.0058,28.4569
2382A,市监测站,Shijiancezhan,上饶,Shangrao,117.973,28.4459
2383A,凤凰光学,Fenghuangguangxue,上饶,Shangrao,117.9511,28.4622
2384A,开发区管委会,Kaifaquguanweihui,上饶,Shangrao,117.9033,28.4303
2385A,市监测站,Shijiancezhan,鹤壁,Hebi,114.17,35.9019
2386A,市交警支队,Shijiaojingzhidui,鹤壁,Hebi,114.2956,35.7511
2387A,迎宾馆,Yingbinguan,鹤壁,Hebi,114.2878,35.7306
2388A,科技学院,Kejixueyuan,新乡,Xinxiang,113.926,35.279
2389A,环保西院,Huanbaoxiyuan,新乡,Xinxiang,113.836,35.31
2390A,开发区,Kaifaqu,新乡,Xinxiang,113.884,35.272
2391A,环保东院,Huanbaodongyuan,新乡,Xinxiang,113.883,35.303
2392A,环保局,Huanbaoju,濮阳,Puyang,115.031,35.763
2393A,紭天威,Hongtianwei,濮阳,Puyang,114.9906,35.767
2394A,油田运输公司,Youtianyunshugongsi,濮阳,Puyang,115.0628,35.7672
2395A,油田物探公司,Youtianwutangongsi,濮阳,Puyang,115.0772,35.767
2396A,监测站,Jiancezhan,许昌,Xuchang,113.8331,34.0117
2397A,环保局,Huanbaoju,许昌,Xuchang,113.8208,34.0314
2398A,开发区,Kaifaqu,许昌,Xuchang,113.7906,33.9953
2399A,三五一五工厂,Sanwuyiwugongchang,漯河,Luohe,114.056,33.567
2400A,漯河大学,Luohedaxue,漯河,Luohe,114.005,33.568
2401A,水利局,Shuiliju,漯河,Luohe,114.014,33.581
2402A,广电局,Guangdianju,漯河,Luohe,114.0322,33.5653
2403A,环保局　,Huanbaoju,南阳,Nanyang,112.5192,32.9917
2404A,瓦房庄,Wafangzhuang,南阳,Nanyang,112.5224,33.0122
2405A,汉画馆,Hanhuaguan,南阳,Nanyang,112.5003,32.9735
2406A,气象站,Qixiangzhan,南阳,Nanyang,112.5573,33.027
2407A,理工学院,Ligongxueyuan,南阳,Nanyang,112.55,32.9683
2408A,环境监测站　,Huanjingjiancezhan,商丘,Shangqiu,115.6697,34.4286
2409A,粮食局　,Liangshiju,商丘,Shangqiu,115.6558,34.429
2410A,睢阳区环保局　,Suiyangquhuanbaoju,商丘,Shangqiu,115.6386,34.407
2411A,第三人民医院　,Disanrenminyiyuan,商丘,Shangqiu,115.6578,34.402
2420A,市一纸厂　,Shiyizhichang,驻马店,Zhumadian,114.018,32.965
2421A,市彩印厂　,Shicaiyinchang,驻马店,Zhumadian,114.0131,33.0069
2422A,天方二分厂　,Tianfangerfenchang,驻马店,Zhumadian,113.996,32.996
2423A,沈家营,Shenjiaying,黄石,Huangshi,115.0625,30.2352
2424A,陈家湾,Chenjiawan,黄石,Huangshi,115.0767,30.2028
2425A,新下陆,Xinxialu,黄石,Huangshi,114.9551,30.1765
2426A,铁山,Tieshan,黄石,Huangshi,114.8949,30.2043
2427A,经济开发区,Jingjikaifaqu,黄石,Huangshi,115.0264,30.2099
2428A,武当山,Wudangshan,十堰,Shiyan,111.0419,32.395
2429A,滨河新村,Binhexincun,十堰,Shiyan,110.78,32.6494
2430A,刘家沟,Liujiagou,十堰,Shiyan,110.7258,32.6389
2431A,铁二处,Tieerchu,十堰,Shiyan,110.8839,32.5714
2432A,襄城运动路,Xiangchengyundonglu,襄樊,Xiangfan,112.155,32.0197
2433A,樊城新华路,Fanchengxinhualu,襄樊,Xiangfan,112.1392,32.0564
2434A,高新管委会,Gaoxinguanweihui,襄樊,Xiangfan,112.1825,32.1142
2435A,襄州航空路,Xiangzhouhangkonglu,襄樊,Xiangfan,112.2106,32.0903
2436A,市政府,Shizhengfu,鄂州,Ezhou,114.8878,30.3944
2437A,赵家坝,Zhaojiaba,鄂州,Ezhou,114.8989,30.3714
2438A,凡口开发区,Fankoukaifaqu,鄂州,Ezhou,114.8131,30.4133
2439A,竹园小学,Zhuyuanxiaoxue,荆门,Jingmen,112.2014,31.0483
2440A,掇刀,Duodao,荆门,Jingmen,112.1969,30.9892
2441A,石化一小,Shihuayixiao,荆门,Jingmen,112.2211,31.0386
2442A,市政府,Shizhengfu,荆门,Jingmen,112.1931,31.0375
2443A,文化路,Wenhualu,孝感,Xiaogan,113.9153,30.9285
2444A,东城区,Dongchengqu,孝感,Xiaogan,113.942,30.9075
2445A,大洲岛,Dazhoudao,黄冈,Huanggang,114.8857,30.4522
2446A,职工中心,Zhigongzhongxin,黄冈,Huanggang,114.9028,30.4742
2447A,森林公园,Senlingongyuan,咸宁,Xianning,114.3036,29.8181
2448A,市发改委,Shifagaiwei,咸宁,Xianning,114.3231,29.8211
2449A,咸安区政府,Xiananquzhengfu,咸宁,Xianning,114.2894,29.8539
2450A,长江产业园,Zhangjiangchanyeyuan,咸宁,Xianning,114.3372,29.8686
2451A,市委党校,Shiweidangxiao,随州,Suizhou,113.3583,31.7275
2452A,市林业局,Shilinyeju,随州,Suizhou,113.3833,31.6908
2453A,市立交桥水厂,Shilijiaoqiaoshuichang,随州,Suizhou,113.3983,31.7308
2454A,湖北民院,Hubeiminyuan,恩施州,Enshizhou,109.5039,30.2989
2455A,州电力总公司,Zhoudianlizonggongsi,恩施州,Enshizhou,109.4689,30.2819
2456A,原169医院,Yuan169yiyuan,衡阳,Hengyang,112.5328,26.9089
2457A,衡阳化工总厂,Hengyanghuagongzongchang,衡阳,Hengyang,112.6194,26.9258
2458A,珠晖区环保局,Zhuhuiquhuanbaoju,衡阳,Hengyang,112.6211,26.8956
2459A,市委党校,Shiweidangxiao,衡阳,Hengyang,112.6197,26.8733
2460A,市监测站,Shijiancezhan,衡阳,Hengyang,112.6006,26.8919
2461A,真空机电公司,Zhenkongjidiangongsi,衡阳,Hengyang,112.5664,26.9056
2462A,市水土所,Shishuitusuo,邵阳,Shaoyang,111.5239,27.3033
2463A,市一中,Shiyizhong,邵阳,Shaoyang,111.4733,27.2317
2464A,市化工厂,Shihuagongchang,邵阳,Shaoyang,111.4908,27.2582
2465A,市罐头厂,Shiguantouchang,邵阳,Shaoyang,111.4503,27.2537
2466A,市环保局,Shihuanbaoju,邵阳,Shaoyang,111.4328,27.2272
2467A,甘溪港,Ganxigang,益阳,Yiyang,112.4067,28.6428
2468A,市环保局,Shihuanbaoju,益阳,Yiyang,112.3458,28.5808
2469A,市特殊教育学校,Shiteshujiaoyuxuexiao,益阳,Yiyang,112.3439,28.56
2470A,资阳区政务中心,Ziyangquzhengwuzhongxin,益阳,Yiyang,112.3347,28.6047
2471A,赫山环保分局,Heshanhuanbaofenju,益阳,Yiyang,112.3744,28.5819
2472A,马头岭,Matouling,郴州,Chenzhou,113.0073,25.9061
2473A,市职中,Shizhizhong,郴州,Chenzhou,113.0116,25.8226
2474A,兴隆步行街,Xinglongbuxingjie,郴州,Chenzhou,113.0119,25.8179
2475A,市审计局,Shishenjiju,郴州,Chenzhou,113.0383,25.8071
2476A,市环保局,Shihuanbaoju,郴州,Chenzhou,113.0348,25.7759
2477A,零陵南津渡,Linglingnanjindu,永州,Yongzhou,111.6217,26.2081
2478A,市环境监测站,Shihuanjingjiancezhan,永州,Yongzhou,111.6156,26.4214
2479A,零陵区环保局,Linglingquhuanbaoju,永州,Yongzhou,111.6236,26.2331
2480A,永州市环保局,Yongzhoushihuanbaoju,永州,Yongzhou,111.5992,26.4364
2481A,冷水滩区环保局,Lengshuitanquhuanbaoju,永州,Yongzhou,111.5989,26.4519
2482A,林科所,Linkesuo,怀化,Huaihua,109.9333,27.5733
2483A,河西地税局,Hexidishuiju,怀化,Huaihua,109.9453,27.5444
2484A,市四医院,Shisiyiyuan,怀化,Huaihua,109.9792,27.5342
2485A,监测楼,Jiancelou,怀化,Huaihua,109.9972,27.5578
2486A,市委党校,Shiweidangxiao,怀化,Huaihua,110.0394,27.583
2487A,电视发射台,Dianshifashetai,娄底,Loudi,111.9975,27.725
2488A,市监测站,Shijiancezhan,娄底,Loudi,111.9975,27.725
2489A,市委党校,Shiweidangxiao,娄底,Loudi,112.0194,27.7314
2490A,涟钢,Liangang,娄底,Loudi,111.9561,27.7569
2491A,市政府,Shizhengfu,娄底,Loudi,111.9892,27.7044
2492A,跃进水库,Yuejinshuiku,湘西州,Xiangxizhou,109.6414,28.2558
2493A,州政府,Zhouzhengfu,湘西州,Xiangxizhou,109.7325,28.3169
2494A,吉首市计生局,Jishoushijishengju,湘西州,Xiangxizhou,109.6958,28.2675
2495A,市环保,Shihuanbao,梧州,Wuzhou,111.2897,23.4792
2496A,云盖小学,Yungaixiaoxue,梧州,Wuzhou,111.3178,23.475
2497A,龙圩,Longwei,梧州,Wuzhou,111.2353,23.415
2498A,龙新,Longxin,梧州,Wuzhou,111.26,23.4794
2499A,沙万,Shawan,防城港,Fangchenggang,108.3411,21.6158
2500A,防城镇政府,Fangchengzhenzhengfu,防城港,Fangchenggang,108.3511,21.7631
2501A,大海花园,Dahaihuayuan,防城港,Fangchenggang,108.3506,21.6414
2502A,市环保站,Shihuanbaozhan,钦州,Qinzhou,108.6236,21.9667
2503A,市农科院,Shinongkeyuan,钦州,Qinzhou,108.6553,21.9508
2504A,港区一小,Gangquyixiao,钦州,Qinzhou,108.5989,21.7431
2505A,德智高中,Dezhigaozhong,贵港,Guigang,109.5681,23.1478
2506A,江南子站　,Jiangnanzizhan,贵港,Guigang,109.6042,23.0672
2507A,贵城子站,Guichengzizhan,贵港,Guigang,109.6014,23.0944
2508A,荷城子站,Hechengzizhan,贵港,Guigang,109.5683,23.1036
2509A,寒山水库,Hanshanshuiku,玉林,Yulin,110.1106,22.7019
2510A,市监测站,Shijiancezhan,玉林,Yulin,110.1675,22.6411
2511A,南江一中,Nanjiangyizhong,玉林,Yulin,110.1433,22.6164
2512A,市监测站,Shijiancezhan,百色,Baise,106.6103,23.9011
2513A,市中心血站,Shizhongxinxuezhan,百色,Baise,106.6527,23.8844
2514A,环保小区,Huanbaoxiaoqu,贺州,Hezhou,111.5269,24.4175
2515A,政协大楼,Zhengxiedalou,贺州,Hezhou,111.5622,24.4072
2516A,东仁乐园,Dongrenleyuan,河池,Hechi,108.2134,24.7121
2517A,市环保站,Shihuanbaozhan,河池,Hechi,108.054,24.6928
2518A,市疾控中心,Shijikongzhongxin,河池,Hechi,108.1009,24.6967
2519A,来冶招待所,Laiyezhaodaisuo,来宾,Laibin,109.2131,23.7208
2520A,来宾二中,Laibinerzhong,来宾,Laibin,109.2317,23.7369
2521A,市环保局江州分局,Shihuanbaojujiangzhoufenju,崇左,Chongzuo,107.3476,22.4137
2522A,城南新区,Chengnanxinqu,崇左,Chongzuo,107.3701,22.3708
2523A,黑石坡,Heishipo,广元,Guangyuan,105.8945,32.4535
2524A,老城,Laocheng,广元,Guangyuan,105.8242,32.4429
2525A,南坝,Nanba,广元,Guangyuan,105.8153,32.4246
2526A,监测站,Jiancezhan,广元,Guangyuan,105.8624,32.4285
2527A,石溪浩,Shixihao,遂宁,Suining,105.7519,30.5797
2528A,市监测站,Shijiancezhan,遂宁,Suining,105.68,30.6133
2529A,行政中心,Xingzhengzhongxin,遂宁,Suining,105.8161,30.6347
2530A,美宁食品公司,Meiningshipingongsi,遂宁,Suining,105.5956,30.475
2531A,市监测站,Shijiancezhan,内江,Neijiang,105.0331,29.5953
2532A,东兴区政府,Dongxingquzhengfu,内江,Neijiang,105.0717,29.5947
2533A,内江二中,Neijiangerzhong,内江,Neijiang,105.0653,29.5817
2534A,内江日报社,Neijiangribaoshe,内江,Neijiang,105.0406,29.5822
2535A,乐山大佛景区,Leshandafojingqu,乐山,Leshan,103.7705,29.5467
2536A,牛耳桥,Niuerqiao,乐山,Leshan,103.7627,29.5844
2537A,市第三水厂,Shidisanshuichang,乐山,Leshan,103.7506,29.6007
2538A,市监测站,Shijiancezhan,乐山,Leshan,103.757,29.5634
2539A,蟆颐观,Mayiguan,眉山,Meishan,103.8986,30.0506
2540A,气象局,Qixiangju,眉山,Meishan,103.8416,30.0874
2541A,旭光小区,Xuguangxiaoqu,眉山,Meishan,103.8495,30.0691
2542A,市监测站,Shijiancezhan,眉山,Meishan,103.8341,30.062
2543A,小平旧居,Xiaopingjiuju,广安,Guangan,106.631,30.518
2544A,市委,Shiwei,广安,Guangan,106.6303,30.4576
2545A,友谊中学,Youyizhongxue,广安,Guangan,106.6271,30.4663
2546A,人工湖,Rengonghu,广安,Guangan,106.6406,30.4844
2547A,广电花园,Guangdianhuayuan,广安,Guangan,106.6388,30.4551
2548A,达州职业技术学院,Dazhouzhiyejishuxueyuan,达州,Dazhou,107.5272,31.2797
2549A,市环境监测站,Shihuanjingjiancezhan,达州,Dazhou,107.525,31.215
2550A,凤凰小区,Fenghuangxiaoqu,达州,Dazhou,107.4967,31.2108
2551A,达县机关宾馆,Daxianjiguanbinguan,达州,Dazhou,107.5069,31.1956
2552A,市政中心,Shizhengzhongxin,达州,Dazhou,107.4611,31.2058
2553A,大兴526台,Daxing526tai,雅安,Yaan,103.009,30.0125
2554A,建安厂,Jiananchang,雅安,Yaan,103.0013,29.9899
2555A,市政府,Shizhengfu,雅安,Yaan,103.0109,29.9834
2556A,川农大,Chuannongda,雅安,Yaan,103.0001,29.9816
2557A,南龛公园,Nankangongyuan,巴中,Bazhong,106.7583,31.8475
2558A,市环保局,Shihuanbaoju,巴中,Bazhong,106.7389,31.8711
2559A,巴中中学,Bazhongzhongxue,巴中,Bazhong,106.7594,31.8531
2560A,市六中,Shiliuzhong,巴中,Bazhong,106.7608,31.8456
2561A,莲花山,Lianhuashan,资阳,Ziyang,104.6617,30.1366
2562A,资阳中学,Ziyangzhongxue,资阳,Ziyang,104.6356,30.1506
2563A,四三一厂,Sisanyichang,资阳,Ziyang,104.6289,30.1377
2564A,师范校,Shifanxiao,资阳,Ziyang,104.6469,30.1142
2565A,区法院,Qufayuan,资阳,Ziyang,104.6294,30.1259
2566A,州农科所,Zhounongkesuo,阿坝州,Abazhou,102.1755,31.9286
2567A,州监测站,Zhoujiancezhan,阿坝州,Abazhou,102.2218,31.9025
2568A,马师校,Mashixiao,阿坝州,Abazhou,102.2402,31.8934
2569A,将军桥,Jiangjunqiao,甘孜州,Ganzizhou,101.9628,30.0506
2570A,水桥子,Shuiqiaozi,甘孜州,Ganzizhou,101.9603,30.0475
2571A,青龙寺,Qinglongsi,凉山州,Liangshanzhou,102.3419,27.8094
2572A,邛海宾馆,Qionghaibinguan,凉山州,Liangshanzhou,102.2714,27.8408
2573A,西昌市政府,Xichangshizhengfu,凉山州,Liangshanzhou,102.2625,27.8978
2574A,凉山州政府,Liangshanzhouzhengfu,凉山州,Liangshanzhou,102.2689,27.8847
2575A,长安,Zhangan,凉山州,Liangshanzhou,102.2311,27.8953
2576A,窑上,Yaoshang,六盘水,Liupanshui,104.8,26.5892
2577A,黄土坡,Huangtupo,六盘水,Liupanshui,104.83,26.5917
2578A,水钢,Shuigang,六盘水,Liupanshui,104.89,26.5939
2579A,民中,Minzhong,六盘水,Liupanshui,104.8475,26.5894
2580A,双水,Shuangshui,六盘水,Liupanshui,104.9544,26.5506
2581A,虹机厂子校,Hongjichangzixiao,安顺,Anshun,105.9556,26.2611
2582A,市一中,Shiyizhong,安顺,Anshun,105.9278,26.255
2583A,铁路子校,Tieluzixiao,安顺,Anshun,105.9394,26.2358
2584A,龙岩子校,Longyanzixiao,安顺,Anshun,105.8853,26.2392
2585A,铜仁卫校,Tongrenweixiao,铜仁地区,Tongrendiqu,109.1916,27.7297
2586A,铜仁七中,Tongrenqizhong,铜仁地区,Tongrendiqu,109.1794,27.7231
2587A,八中,Bazhong,毕节,Bijie,105.2864,27.3125
2588A,师专,Shizhuan,毕节,Bijie,105.31,27.2944
2589A,场坝街,Changbajie,黔西南州,Qianxinanzhou,104.9022,25.0925
2590A,坪东大道,Pingdongdadao,黔西南州,Qianxinanzhou,104.8811,25.0992
2591A,市环境监测站,Shihuanjingjiancezhan,黔东南州,Qiandongnanzhou,107.9783,26.5747
2592A,马坡井小学,Mapojingxiaoxue,黔东南州,Qiandongnanzhou,107.9478,26.5703
2593A,小围寨,Xiaoweizhai,黔南州,Qiannanzhou,107.5228,26.2403
2594A,市环保局,Shihuanbaoju,保山,Baoshan,99.1711,25.1328
2595A,市环境监测站,Shihuanjingjiancezhan,保山,Baoshan,99.1678,25.1081
2596A,监测站,Jiancezhan,昭通,Zhaotong,103.7032,27.3392
2597A,环保局,Huanbaoju,昭通,Zhaotong,103.7225,27.3361
2598A,西南郊,Xinanjiao,丽江,Lijiang,100.2143,26.8576
2599A,丽江古城,Lijianggucheng,丽江,Lijiang,100.2497,26.8802
2600A,市中心,Shizhongxin,丽江,Lijiang,100.2203,26.8906
2601A,市环保局,Shihuanbaoju,普洱,Puer,100.98,22.7633
2602A,普洱第二中学,Puerdierzhongxue,思茅,Simao,100.9817,22.8322
2603A,市环保局,Shihuanbaoju,临沧,Lincang,100.0869,23.8822
2604A,市气象局,Shiqixiangju,临沧,Lincang,100.0782,23.8982
2605A,州环境监测站,Zhouhuanjingjiancezhan,楚雄州,Chuxiongzhou,101.5482,25.0441
2606A,市经济开发区,Shijingjikaifaqu,楚雄州,Chuxiongzhou,101.538,25.0492
2607A,雨过铺,Yuguopu,红河州,Honghezhou,103.3113,23.4626
2608A,污水处理厂,Wushuichulichang,红河州,Honghezhou,103.3772,23.3993
2609A,监测站,Jiancezhan,红河州,Honghezhou,103.386,23.4168
2610A,州水务局,Zhoushuiwuju,文山州,Wenshanzhou,104.2533,23.3594
2611A,市便民服务中心,Shibianminfuwuzhongxin,文山州,Wenshanzhou,104.2319,23.3892
2612A,景洪市江南,Jinghongshijiangnan,西双版纳州,Xishuangbannazhou,100.7939,22.0019
2613A,景洪市江北,Jinghongshijiangbei,西双版纳州,Xishuangbannazhou,100.8017,22.0225
2614A,大理市环境监测站,Dalishihuanjingjiancezhan,大理州,Dalizhou,100.1542,25.7054
2615A,大理古城,Daligucheng,大理州,Dalizhou,100.2171,25.5811
2616A,德宏州监测站,Dehongzhoujiancezhan,德宏州,Dehongzhou,98.5842,24.428
2617A,芒市建设局,Mangshijiansheju,德宏州,Dehongzhou,98.578,24.441
2618A,州监测站,Zhoujiancezhan,怒江州,Nujiangzhou,98.8601,25.8567
2619A,泸水一中,Lushuiyizhong,怒江州,Nujiangzhou,98.8546,25.8417
2620A,古城,Gucheng,迪庆州,Diqingzhou,99.7064,27.8136
2621A,迪庆州站,Diqingzhouzhan,迪庆州,Diqingzhou,99.7056,27.8317
2622A,昌都监测站,Changdoujiancezhan,昌都地区,Changdoudiqu,97.1804,31.1278
2623A,昌都地区昌都坝,Changdoudiquchangdouba,昌都地区,Changdoudiqu,97.1809,31.1254
2624A,山南监测站,Shannanjiancezhan,山南地区,Shannandiqu,91.7608,29.2313
2625A,山南人民医院,Shannanrenminyiyuan,山南地区,Shannandiqu,91.7706,29.261
2626A,日喀则监测站,Rikazejiancezhan,日喀则地区,Rikazediqu,88.8876,29.2718
2627A,日喀则鸿达公司,Rikazehongdagongsi,日喀则地区,Rikazediqu,88.8931,29.2365
2628A,那曲监测站,Neiqujiancezhan,那曲地区,Neiqudiqu,92.0657,31.4846
2629A,那曲嘉兴医院,Neiqujiaxingyiyuan,那曲地区,Neiqudiqu,92.0505,31.4733
2630A,阿里监测站,Alijiancezhan,阿里地区,Alidiqu,80.1161,32.5
2631A,阿里地委,Alidiwei,阿里地区,Alidiqu,80.0895,32.5039
2632A,林芝监测站,Linzhijiancezhan,林芝地区,Linzhidiqu,94.3681,29.6376
2633A,林芝人民医院,Linzhirenminyiyuan,林芝地区,Linzhidiqu,94.3616,29.6632
2634A,汉川机床厂子校,Hanchuanjichuangchangzixiao,汉中,Hanzhong,106.9893,33.1842
2635A,市监测站,Shijiancezhan,汉中,Hanzhong,107.0154,33.0706
